1,"Ilmu komputer mencakup beragam topik yang berkaitan dengan komputer , mulai dari analisa abstrak algoritma sampai subyek yang lebih konkret seperti bahasa pemrograman , perangkat lunak , termasuk perangkat keras . ? Ilmu komputer mencakup beragam topik yang berkaitan dengan komputer , dari analisa abstrak algoritma sampai subyek yang lebih konkret seperti bahasa pemrograman , perangkat lunak , termasuk perangkat keras ."
1,"Berbeda dengan Presiden RI ( 2004-2009 ) , Susilo Bambang Yudhoyono , yang menyatakan tidak akan membuka hubungan dengan Israel sebelum masalah Palestina dipecahkan dan penjajahan Israel atas Palestina dihapuskan , sebagaimana UUD-1945 . ? Berbeda dengan Presiden RI ( 2004-2009 ) , Susilo Bambang Yudhoyono , yang menyatakan tidak akan membuka hubungan dengan Israel sebelum masalah Palestina dipecahkan dan pendudukan Israel atas Palestina diakhiri ."
1,Selama berabad-abad orang Yahudi banyak mengalami Diskriminasi dari kaum Kristen di Eropa dan juga oleh di Timur Tengah meskipun mereka dianggap ahli kitab oleh Muslim . ? Selama berabad-abad orang Yahudi banyak didiskriminasikan orang Kristen di Eropa dan juga oleh di Timur Tengah meskipun mereka dianggap ahli kitab oleh Muslim .
0,Kyai Poleng datang dan matur kepada ibu Raden Segoro supaya Raden Segoro bisa di bawa ke Kerajaan Medangkamulan untuk membantu peperangan melawan tentara Cina . ? Raden Segoropun berangkat bersama rombongan itu dengan membawa pusaka tombak Kyai Nenggolo .
1,Proses replikasi diawali dengan pembukaan double helix pada point point tertentu di sepanjang rantai DNA . ? Proses replikasi diawali dengan pembukaan untaian ganda DNA pada titik-titik tertentu di sepanjang rantai DNA .
1,Penghuni pertama pulau Bali diperkirakan datang pada 2500 SM yang bermigrasi dari Asia . ? Penghuni pertama pulau Bali diperkirakan datang pada 3000-2500 SM yang bermigrasi dari Asia .
0,Hari lahir Bahasa Indonesia itu sendiri bermula dari Sumpah Pemuda pada tanggal 28 Oktober 1928 . ? Awal penciptaan Bahasa Indonesia sebagai jati diri bangsa bermula dari Sumpah Pemuda pada tanggal 28 Oktober 1928 .
1,"Hubungan antara Churchill dan ayahnya tidaklah erat , meskipun begitu ia selalu memperhatikan karir ayahnya degan sangat cermat . ? Hubungan antara Churchill dan ayahnya tidaklah erat , meskipun begitu ia selalu mengikuti karir ayahnya ."
1,"Pada malam hari setelah shalat Isya digelar , umat Muslim dianjurkan untuk menunaikan shalat Tarawih berjamaah di masjid . ? Pada malam hari setelah shalat Isya digelar , umat Muslim disunahkan untuk melaksanakan shalat Tarawih berjamaah di masjid ."
1,"Bukti-bukti yang pertama kali dijumpai menunjukkan adanya budidaya tanaman biji-bijian ( serealia , terutama gandum kuna seperti emmer ) dan polong-polongan di daerah tersebut . ? Bukti-bukti yang pertama kali dijumpai menunjukkan adanya budidaya tanaman biji-bijian ( serealia , terutama gandum kuna ) di daerah tersebut ."
0,"Tulisan matematika terkuno lainnya yang pernah ditemukan adalah Plimpton 322 ( Matematika Babilonia yang berangka tahun 1900 SM ) , Lembaran Matematika Moskow ( Matematika Mesir yang berangka tahun 1850 SM ) , dan Shulba Sutra ( Matematika India yang berangka tahun 800 SM ) . ? Semua tulisan yang bersangkutan memusatkan perhatian kepada apa yang biasa dikenal sebagai Teorema Pythagoras , yang kelihatannya sebagai hasil pembangunan matematika yang paling kuno dan tersebar luas setelah aritmetika dasar dan geometri ."
0,"Di akhir abad ke-16 , ulama Minangkabau Dato Ri Bandang dan Dato Ri Tiro , menyebarkan Islam di Indonesia timur dan mengislamkan kerajaan Gowa dan Tallo . ? Sampai sekarang mayoritas suku Minang menyukai pendidikan , di samping tentunya perdagangan ."
1,"Pada tahun 1947 , Perserikatan Bangsa-Bangsa memutuskan untuk membagi daerah mandat PBB Britania Raya , Palestina . ? Pada tahun 1947 , PBB memutuskan untuk membagi daerah mandat PBB Britania Raya , Palestina ."
1,Campak disebabkan oleh paramiksovirus ( virus campak ) . ? Campak disebabkan oleh virus .
1,"Puncak diskriminasi ini terjadi pada Perang Dunia II , yakni ketika lebih dari 6 juta orang Yahudi dibantai di Eropa secara sia-sia oleh kaum Nazi Jerman . ? Puncak diskriminasi ini terjadi pada Perang Dunia II di mana lebih dari 6 juta orang Yahudi dibantai di Eropa secara sia-sia oleh kaum Nazi Jerman ."
1,"Di tahun 1390 , Raja Bagindo bermigrasi dan mendirikan Kesultanan Sulu di Philipina selatan . ? Di tahun 1390 , Raja Bagindo mendirikan Kesultanan Sulu di Philipina selatan ."
1,"Sedangkan di tengah pulau Jawa ada juga ditemukan kantong-kantong komunitas suku Sunda atau suku bangsa yang berbahasa Sunda , terutama di Kabupaten Brebes dan Kabupaten Cilacap . ? Sedangkan di tengah pulau Jawa juga banyak ditemukan kantong-kantong komunitas suku Sunda atau suku bangsa yang berbahasa Sunda ."
0,"Memang beberapa kota di pulau Kalimantan diduduki secara politis oleh mayoritas suku-suku imigran seperti suku Hakka ( Singkawang ) , suku Jawa ( Balikpapan , Samarinda ) , Bugis ( Balikpapan , Samarinda , Pagatan , Nunukan ) dan sebagainya . ? Keberadaan orang Tionghoa yang banyak di kota Singkawang dapat disamakan komunitas Cina Benteng yang bermukim di Kota Tangerang dekat Jakarta ."
1,Olahraga tradisional termasuk sepak takraw dan karapan sapi di Madura . ? Olahraga tradisional Indonesia termasuk sepak takraw dan karapan sapi .
1,Suku Dayak menempati seluruh daerah pedalaman Kalimantan . ? Suku Dayak menempati daerah pedalaman Kalimantan .
1,Kata sel berasal dari kata bahasa Latin cellula yang berarti rongga / ruangan . ? Kata sel berasal dari kata bahasa Latin yang berarti rongga / ruangan .
1,"Agama Yahudi adalah kombinasi antara agama , kepercayaan purbakala , dan suku bangsa . ? Agama Yahudi adalah kombinasi antara agama dan suku bangsa ."
1,Potensi virus untuk menyebabkan wabah epidemik pada manusia menimbulkan kekhawatiran penggunaan virus sebagai senjata biologis . ? Potensi virus untuk menyebabkan wabah pada manusia menimbulkan kekhawatiran penggunaan virus sebagai senjata biologis .
0,Pasukan Majapahit menyetujui usul tersebut dan menyediakan seekor kerbau yang besar dan agresif . ? Pasukan asing tersebut menyetujui dan menyediakan seekor kerbau yang besar dan agresif .
1,"Manufaktur tetap menjadi bagian penting dari perekonomian walaupun hanya menyumbang 16,7 % dari pendapatan nasional pada tahun 2003 . ? Manufaktur tetap menjadi bagian penting dari perekonomian walaupun hanya menyumbangkan 16,7 % bagi pendapatan nasional pada tahun 2003 ."
1,"Republik Indonesia , disingkat RI atau Republik Indonesia , adalah negara di Asia Tenggara yang dilintasi garis khatulistiwa dan berada di antara benua Asia dan Australia serta antara Samudra Pasifik dan Samudra Hindia . ? Republik Indonesia , disingkat RI atau Indonesia , adalah negara di Asia Tenggara yang dilintasi garis khatulistiwa dan berada di antara benua Asia dan Australia serta antara Samudra Pasifik dan Samudra Hindia ."
1,Istilah praaksara digunakan untuk mengelompokkan cabang ilmu pengetahuan yang meneliti periode sebelum ditemukannya catatan sejarah tertulis . ? Istilah prasejarah digunakan untuk mengelompokkan cabang ilmu pengetahuan yang meneliti periode sebelum ditemukannya catatan sejarah tertulis .
1,"Dari pihak ibunya , Saleha yang berasal dari nagari Taeh Baruah , Limapuluh Kota , dia masih punya pertalian keluarga dengan Sutan Sjahrir , Perdana Menteri pertama Indonesia . ? Dari pihak ibunya , Saleha dia masih punya pertalian keluarga dengan Sutan Sjahrir , Perdana Menteri pertama Indonesia ."
1,Kota ini juga adalah kiblat pertama umat Islam dalam menyembah Allah SWT sebelum akhirnya dialihkan ke ke Bait Allah di Mekkah . ? Kota ini juga adalah kiblat pertama umat Islam dalam menyembah Allah SWT sebelum akhirnya dialihkan ke Ka'bah di Mekkah .
1,Saat ini malah terdapat ahli biologi yang mengkaji kemungkinan berevolusinya makhluk hidup pada masa yang akan datang dan kemungkinan adanya makhluk hidup di planet-planet yang lain . ? Malah kini terdapat ahli biologi yang mengkaji kemungkinan hewan yang akan berevolusi pada masa akan datang dan juga yang terdapat di planet-planet yang lain .
1,"Pada temperatur tertentu , tiap-tiap material memiliki konduktivitas listrik yang menentukan nilai arus listriknya ketika potensial listrik dialirkan kepadanya . ? Pada suhu tertentu , tiap-tiap material memiliki konduktivitas listrik yang menentukan nilai arus listriknya ketika potensial listrik dialirkan kepadanya ."
0,"Ada berbagai macam corak musik Dangdut , antara lain Dangdut Melayu , Dangdut Asli ( Dangdut masa kini ) , dan Dangdut Pesisir ( Lagu dangdut tradisional Jawa , Sunda , dll ) . ? Pada tahun 70-an , dangdut lebih dikenal sebagai aliran musik orkes Melayu , yang kemudian di awal tahun 80-an lebih populer dengan Dangdut ."
1,"Indonesia kini sedang mengalami masalah-masalah ekonomi , politik dan pertikaian bernuansa agama di dalam negeri , dan beberapa daerah sedang berusaha untuk mendapatkan kemerdekaan , yaitu Aceh dan Papua . ? Indonesia kini sedang mengalami masalah-masalah ekonomi , politik dan pertikaian religius dalam negeri , dan beberapa daerah sedang berusaha untuk mendapatkan kemerdekaan , yaitu Aceh dan Papua ."
0,Haiti merupakan negara kedua yang merdeka di Benua Asia setelah Amerika Serikat . ? Haiti merupakan negara kedua yang merdeka di Benua Amerika setelah Amerika Serikat .
1,"Selama lebih dari 450 tahun , hingga penaklukkan Babilonia di tahun 587 SM , Yerusalem merupakan ibukota politik Kerajaan Israel bersatu dan kemudian Kerajaan Yehuda dan Baitnya menjadi pusat keagamaan bangsa Israel . ? Selama lebih dari 450 tahun , hingga penaklukkan Babilonia pada tahun 587 SM , Yerusalem merupakan ibukota politik Kerajaan Israel bersatu dan kemudian Kerajaan Yehuda dan Baitnya menjadi pusat keagamaan bangsa Israel ."
1,"Pulau Madura besarnya kurang lebih 5.250 km ( lebih kecil daripada pulau Bali ) , dengan penduduk hampir 4 juta jiwa . ? Pulau Madura besarnya kurang lebih 5.250 km ( lebih kecil daripada pulau Bali ) , dengan penduduk sekitar 4 juta jiwa ."
0,"Di Papua , telah terjadi kemajuan yang mencolok , walaupun masih terjadi kekurangan-kekurangan , dengan diterapkannya otonomi , dengan akibat berkurangannya pelanggaran HAM . ? Setelah 30 tahun perseteruan sporadis antara Gerakan Aceh Merdeka dan militer Indonesia , maka persetujuan gencatan senjata terjadi pada tahun 2005 ."
0,"Menurut beberapa perkiraan , ada sekitar 1.609 agama dan kepercayaan di dunia . ? Menurut beberapa perkiraan , ada sekitar 4.200 agama di dunia ."
0,"Kebanyakan makhluk hidup tersusun atas sel tunggal , atau disebut organisme uniselular , misalnya bakteri dan ameba . ? Sel dapat berfungsi secara autonom asalkan seluruh kebutuhan hidupnya terpenuhi ."
1,"Kepala Negara Republik Timor Timur adalah seorang presiden , yang dipilih secara langsung dengan dengan masa bhakti selama 5 tahun . ? Kepala Negara Republik Timor-Leste adalah seorang presiden , yang dipilih secara langsung dengan dengan masa bhakti selama 5 tahun ."
1,"Dalam bintang , nukleosintesis bintang mengakibatkan pembentukan positron dari fusi inti atom . ? Dalam bintang , nukleosintesis bintang mengakibatkan pembentukan positron dari penggabungan inti atom ."
1,"Indonesia saat ini secara de facto terdiri dari 34 provinsi , lima di antaranya memiliki status yang berbeda ( Aceh , Daerah Istimewa Yogyakarta , Papua Barat , Papua , dan DKI Jakarta ) . ? Indonesia saat ini terdiri dari 34 provinsi , lima di antaranya memiliki status yang berbeda ( Aceh , DKI Jakarta, Daerah Istimewa Yogyakarta , Papua , dan  Papua Barat ) ."
1,"Fokus analisa ekonomi adalah pembuatan keputusan , dengan memperhatikan hasil yang akan diperoleh , dalam berbagai bidang dimana orang dihadapi para pilihan-pilihan – pendidikan , pernikahan , kesehatan , hukum , kriminal , perang , dan agama . ? Fokus analisa ekonomi adalah pembuatan keputusan dalam berbagai bidang dimana orang dihadapi pada pilihan-pilihan , misalnya bidang pendidikan , pernikahan , kesehatan , hukum , kriminal , perang , dan agama ."
0,"Struktur ini bisa bervariasi dari ukuran 20 nanometer hingga 400 nanometer dan terdiri atas protein virus yang tersusun dalam bentuk simetri ikosahedral . ? Jumlah protein yang dibutuhkan untuk membentuk kapsid virus sferik ditentukan dengan koefisien T , yaitu sekitar 60t protein ."
1,"Influenza atau selesma berat , yang lebih dikenal dengan sebutan flu , merupakan penyakit menular yang disebabkan oleh virus RNA dari famili Orthomyxoviridae ( virus influenza ) , yang menyerang unggas dan mamalia . ? Influenza , yang lebih dikenal dengan sebutan flu , merupakan penyakit menular yang disebabkan oleh virus RNA dari famili Orthomyxoviridae ( virus influenza ) , yang menyerang unggas dan mamalia ."
1,Di tahun 1899 Churchill meninggalkan dinas militer dan memutuskan untuk menitis karir di parlemen . ? Pada tahun 1899 Churchill meninggalkan dinas militer dan memutuskan untuk menitis karir di parlemen .
0,"Perkembangan sejarah pemikiran ekonomi kemudian berlanjut dengan menghasilkan tokoh-tokoh seperti Alfred Marshall , J.M. Keynes , Karl Marx , hingga peraih hadiah Nobel bidang Ekonomi tahun 2006 , Edmund Phelps . ? Sebagai seorang ekonom , Smith tidak melupakan akar moralitasnya terutama yang tertuang dalam The Theory of Moral Sentiments ."
1,"Organisme yang biasanya menjadi model dalam bidang ini meliputi cacing Caenorhabditis elegans , lalat buah Drosophila melanogaster , ikan zebra Danio rerio , tikus Mus musculus , dan tanaman Arabidopsis thaliana . ? Organisme yang biasanya menjadi model dalam bidang ini meliputi cacing Caenorhabditis elegans , lalat buah Drosophila melanogaster , ikan zebra Danio rerio , tikus Mus musculus , dan tumbuhan Arabidopsis thaliana ."
1,Hal ini dilakukan sebagai amal ibadah di bulan Ramadan . ? Hal ini dilakukan sebagai amal shaleh pada bulan Ramadhan .
1,"Secara umum , Ilmu Komputer ( Ilkom ) , atau yang dalam bahasa Inggrisnya disebut Computer Science ( CS ) , adalah ilmu yang mempelajari tentang komputasi , baik perangkat keras ( hardware ) maupun perangkat lunak ( software ) . ? Secara umum , Ilmu Komputer yang lebih dikenal dengan nama Sains Komputer ( Computer Science , CS ) adalah ilmu yang mempelajari tentang komputasi , baik perangkat keras ( hardware ) maupun perangkat lunak ( software ) ."
0,"Suku Dayak adalah nama yang oleh penduduk pesisir pulau Borneo diberi kepada penghuni pedalaman yang mendiami Pulau Kalimantan ( Brunei , Malaysia yang terdiri dari Sabah dan Sarawak , serta Indonesia yang terdiri dari Kalimantan Barat , Kalimantan Timur , Kalimantan Tengah , dan Kalimantan Selatan ) . ? Suku Dayak adalah nama yang oleh penduduk pesisir pulau Borneo diberi kepada penghuni asli yang mendiami Pulau Kalimantan ( Brunei , Malaysia yang terdiri dari Sabah dan Sarawak , serta Indonesia yang terdiri dari Kalimantan Barat , Kalimantan Timur , Kalimantan Tengah , dan Kalimantan Selatan ) ."
0,Greenland dalam bahasa Inggris atau Tanah Hijau adalah sebuah pulau di sebelah utara Samudra Atlantik di arah timur laut Kanada . ? Greenland dalam bahasa Inggris atau Tanah Hijau adalah sebuah pulau di Samudra Atlantik bagian utara arah timur laut Kanada .
0,"Makhluk hidup lainnya , termasuk tumbuhan , hewan , dan manusia , merupakan organisme multiselular yang terdiri dari banyak tipe sel yang terspesialisasi dengan fungsinya masing-masing . ? Kebanyakan makhluk hidup tersusun atas sel tunggal , atau disebut organisme uniselular , misalnya bakteri dan ameba ."
0,"Pada masa pemerintahan Orde Baru juga dikenal Kepercayaan Terhadap Tuhan Yang Maha Esa , yang ditujukan kepada sebagian orang yang percaya akan keberadaan Tuhan , tetapi bukan pemeluk salah satu dari agama mayoritas frans . ? Pada masa pemerintahan Orde Baru juga dikenal Kepercayaan Terhadap Tuhan Yang Maha Esa , yang ditujukan kepada sebagian orang yang percaya akan keberadaan Tuhan , tetapi bukan pemeluk salah satu dari agama mayoritas vanny ."
0,"Sebagai agama , istilah ini merujuk kepada umat yang beragama Yahudi . ? Tetapi orang yahudi terlibat banyak dosa dan kebodohan ."
0,Kata filosofi yang dipungut dari bahasa Belanda juga dikenal di Indonesia . ? Kata filosofi yang dipungut dari bahasa Korea juga dikenal di Indonesia .
1,"Yahudi adalah istilah yang merujuk kepada sebuah agama , ras , atau suku bangsa . ? Yahudi adalah istilah yang merujuk kepada sebuah agama atau suku bangsa ."
0,"Virus merupakan organisme subselular yang , karena ukurannya sangat kecil , tidak hanya dapat dilihat dengan menggunakan mikroskop elektron . ? Virus merupakan organisme subselular yang , karena ukurannya sangat kecil , hanya dapat dilihat dengan menggunakan mikroskop elektron ."
1,Kemenangan tersebut menginspirasikan masyarakat setempat memakai nama Minangkabau yang maknanya Menang-Kerbau . ? Kecemerlangan masyarakat Minang tersebutlah yang menjadi inspirasi nama Minangkabau .
1,"Pada abad ke-20 , pemisahan antara sejarah dan praaksara mempersulit penelitian . ? Pada abad ke-20 , pemisahan antara sejarah dan prasejarah mempersulit penelitian ."
1,"Elektron hanya menduduki 0,06 % massa total atom . ? Elektron hanya mengambil 0,06 % massa total atom ."
0,"Pada akhir abad ke-20 , dua kumpulan Yahudi ( terutama di Amerika Serikat ) yang liberal dari segi teologi , Yahudi Reformasi dan Yahudi Rekonstruksi telah membenarkan orang yang tidak memenuhi kriteria tersebut untuk menyebut diri mereka sebagai Yahudi . ? Pada akhir abad ke-20 , dua kumpulan Yahudi ( terutama di Amerika Serikat ) yang liberal dan konsumeris , Yahudi Reformasi dan Yahudi Rekonstruksi telah membenarkan orang yang tidak memenuhi kriteria tersebut untuk menyebut diri mereka sebagai Yahudi ."
1,Gamal Abdel Nasser meninggal akibat sakit jantung selepas dua minggu peperangan tamat pada 28 September 1970 . ? Gamal Abdel Nasser meninggal akibat sakit jantung setelah dua minggu peperangan tamat pada 28 September 1970 .
1,Konsep dari Catatan Pinggir adalah sekedar sebagai sebuah komentar ataupun kritik terhadap batang tubuh yang utama . ? Konsep dari Caping adalah sekadar sebuah komentar ataupun kritik terhadap batang tubuh yang utama .
1,Inggris sempat menaklukkan Jawa di tahun 1811 . ? Inggris sempat menaklukkan Jawa pada tahun 1811 .
0,"Sejak 2004 , MPR adalah sebuah parlemen bikameral , setelah terciptanya DPD sebagai kamar kedua . ? Anggota DPR dan DPD dipilih melalui pemilu dan dilantik dalam masa jabatan lima tahun ."
0,Penghuni pertama pulau Bali diperkirakan datang pada 3000-2500 SM yang bermigrasi dari Asia . ? Penghuni pertama pulau Bali diperkirakan datang pada 3000-2500 SM yang bermigrasi dari Lombok .
1,"Albert Einstein , di pihak lain , menyatakan bahwa sejauh hukum-hukum matematika merujuk kepada kenyataan , mereka tidaklah pasti ; dan sejauh mereka pasti , mereka tidak merujuk kepada kenyataan.  ? Albert Einstein menyatakan bahwa sejauh hukum-hukum matematika merujuk kepada kenyataan , mereka tidaklah pasti ; dan sejauh mereka pasti , mereka tidak merujuk kepada kenyataan. "
1,"Isi dari Wikipedia berada dalam naungan Lisensi Dokumen Bebas GNU , yang berarti bebas dan akan tetap bebas selamanya . ? Isi dari Wikipedia berada dalam naungan Lisensi Dokumentasi Bebas GNU , yang berarti bebas dan akan tetap bebas selamanya ."
1,Kapsul juga dapat membantu sel bakteri menghindar dari sel kekebalan tubuh manusia jenis tertentu . ? Kapsul juga dapat membantu sel bakteri menghindari jenis tertentu sel kekebalan tubuh manusia .
0,"Anime , manga , mode , film , kesusastraan , permainan video , dan musik Jepang menerima sambutan hangat di seluruh dunia , terutama di negara-negara Asia yang lain . ? Pemuda Jepang gemar menciptakan trend baru dan kegemaran mengikut gaya mereka mempengaruhi mode dan trend seluruh dunia ."
1,"Meskipun Mesir mengalami kerugian yang besar , perang ini memulihkan kehormatan dan rasa percaya diri mereka setelah kalah dalam Perang Enam Hari pada tahun 1967 . ? Perang ini memulihkan kehormatan dan rasa percaya diri mereka setelah kalah dalam Perang Enam Hari pada tahun 1967 ."
0,"Secara umum seluruh penduduk di kepulauan nusantara disebut-sebut berasal dari China selatan , demikian juga halnya dengan Bangsa Dayak . ? Secara umum seluruh penduduk di kepulauan Nusantara disebut-sebut berasal dari Cina selatan , demikian juga halnya dengan Suku Dayak ."
0,Akta Parlemen 1911 dan 1949 mewajibkan pemilu baru diadakan dengan waktu tidak lebih lima tahun berselang dari pemilu sebelumnya . ? Pemilihan umum diadakan oleh Kerajaan atas nasihat dari Perdana Menteri .
0,"Misalnya , seorang fisikawan Richard Feynman menemukan rumus integral lintasan mekanika kuantum menggunakan paduan nalar matematika dan wawasan fisika , dan teori dawai masa kini , teori ilmiah yang masih berkembang yang berupaya membersatukan empat gaya dasar alami , terus saja mengilhami matematika baru . ? Misalnya , seorang fisikawan hasan johar menemukan rumus integral lintasan mekanika kuantum menggunakan paduan nalar matematika dan wawasan fisika , dan teori dawai masa kini , teori ilmiah yang masih berkembang yang berupaya membersatukan empat gaya dasar alami , terus saja mengilhami matematika baru ."
1,Pada tahun 1538 dibangun tembok di sekitar Yerusalem dalam pemerintahan Suleiman yang Luar Biasa . ? Pada tahun 1538 dibangun tembok di sekitar Yerusalem dalam pemerintahan raja salomo .
0,"Satu hal baik dari reformasi sejalan dengan mundurnya Suharto adalah mundurnya TNI dari parlemen setelah bubarnya Dwi Fungsi ABRI , walaupun pengaruh militer dalam bernegara masih tetap kuat . ? Setelah 30 tahun perseteruan sporadis antara Gerakan Aceh Merdeka dan militer Indonesia , maka persetujuan gencatan senjata terjadi pada tahun 2005 ."
0,"Di Indonesia , perguruan tinggi yang membuka program studi Geografi sebagai ilmu murni hanya lima perguruan tinggi negeri , yaitu Universitas Indonesia ( UI ) , UGM ( Universitas Gadjah Mada ) , UNP ( Universitas Negeri Padang ) , UNNES ( Universitas Negeri Semarang ) dan UM ( Universitas Negeri Malang ) , dan satu perguruan tinggi swasta ( Universitas Muhammadiyah Surakarta ) . ? Di Indonesia , perguruan tinggi yang membuka program studi Geografi sebagai ilmu murni hanya empat perguruan tinggi negeri , yaitu Universitas Indonesia ( UI ) , UGM ( Universitas Gadjah Mada ) , UNP ( Universitas Negeri Padang ) , dan UM ( Universitas Negeri Malang ) , dan satu perguruan tinggi swasta ( Universitas Muhammadiyah Surakarta ) ."
1,Semua sel dibatasi oleh suatu membran yang disebut membran plasma dan daerah di dalam sel disebut sitoplasma . ? Semua sel dibatasi oleh suatu membran dan daerah di dalam sel disebut sitoplasma .
0,Dalam bahasa Indonesia seseorang yang mendalami bidang falsafah disebut tukang nasi goreng . ? Dalam bahasa Indonesia seseorang yang mendalami bidang falsafah disebut filsuf .
0,"Kyai Poleng memberi tahu bahwa Kyai Aluquro untuk di simpan di dalam rumah dan Kyai Nenggolo untuk dibawa ketika bereperang . ? Tombak tersebut diberi nama Kyai(si ) Nenggolo , dan kyai ( si ) Aluquro ."
1,"Pada tahun 1850 , George Windsor Earl , seorang etnolog berkebangsaan Inggris , awalnya mengusulkan istilah Indunesia dan Malayunesia untuk penduduk Kepulauan Hindia atau Kepulauan Melayu . ? Pada tahun 1850 , George Earl , seorang etnolog berkebangsaan Inggris , awalnya mengusulkan istilah Indunesia dan Malayunesia untuk penduduk Kepulauan Hindia atau Kepulauan Melayu ."
0,"Dengan tepat , Albert Einstein menyatakan bahwa sejauh hukum-hukum matematika merujuk kepada kenyataan , mereka tidaklah pasti ; dan sejauh mereka pasti , mereka tidak merujuk kepada kenyataan. Makna dari Matematika tak merujuk kepada kenyataan menyampaikan pesan bahwa gagasan matematika itu ideal dan steril atau terhindar dari pengaruh manusia . ? Uniknya , kebebasannya dari kenyataan dan pengaruh manusia ini nantinya justru memungkinkan penyimpulan pernyataan bahwa semesta ini merupakan sebuah struktur matematika , menurut . Jika kita percaya bahwa realita di luar semesta ini haruslah bebas dari pengaruh manusia , maka harus struktur matematika lah semesta itu ."
1,Pemerintah Indonesia telah bekerjasama dengan dunia international sehubungan dengan pemboman yang dilakukan oleh militan Islam dan Al-Qaeda . ? Pemerintah Indonesia telah bekerjasama dengan dunia international sehubungan dengan pengeboman yang dilakukan oleh militan Islam dan Al-Qaeda .
1,Selama berabad-abad orang Yahudi banyak didiskriminasikan orang Kristen di Eropa dan juga oleh orang-orang Arab di Timur Tengah meskipun mereka dianggap ‘ahli alkitab’ oleh orang Muslim . ? Selama berabad-abad orang Yahudi banyak didiskriminasikan orang Kristen di Eropa dan juga oleh orang-orang Arab di Timur Tengah meskipun mereka dianggap ‘ahli alkitab’ oleh Muslim .
0,Kata tarikh dalam bahasa Indonesia artinya kurang lebih adalah waktu . ? Dalam bahasa Arab sendiri sejarah disebut tarikh .
1,"Gajah Mada adalah mahapatih di masa Hayam Wuruk , yang memimpin banyak penaklukan teritorial bagi kerajaan . ? Gajah Mada adalah perdana menteri Hayam Wuruk , yang memimpin banyak penaklukan teritorial bagi kerajaan ."
0,"Hukum Inggris berlaku di Inggris dan Wales , dan hukum Irlandia Utara berdasarkan pada prinsip-prinsip hukum umum ( common law ) . ? Esensi dari hukum umum ini adalah bahwa hukum ini harus tunduk pada undang-undang Britania Raya ."
1,"Pada tahun 1999 , orang-orang Dayak , bersama dengan kelompok-kelompok Melayu dan Cina memerangi para pendatang Madura ; 114 orang tewas . ? Pada tahun 1999 , orang-orang Dayak , bersama dengan kelompok-kelompok Melayu memerangi para pendatang Madura ; 114 orang tewas ."
1,"Yang kemudian merinci teori sel sebagaimana yang dikenal dalam bentuk modern-nya ialah Rudolf Virchow , seorang ilmuwan Jerman lainnya . ? Yang kemudian memerinci teori sel sebagaimana yang dikenal dalam bentuk modern ialah Rudolf Virchow , seorang ilmuwan Jerman lainnya ."
1,"Untuk menspesifikasi sebuah jenis kelamin , sebuah kata sifat harus ditambahkan , adik laki-laki sebagai contohnya . ? Untuk memerinci sebuah jenis kelamin , sebuah kata sifat harus ditambahkan , adik laki-laki sebagai contohnya ."
0,"Terdapat berbagai istilah lokal untuk suatu daerah di indonesia misal : kelurahan , desa , gampong , kampung , nagari , pekon , atau istilah lain yang diakomodasi oleh Undang-Undang Republik Indonesia Nomor 32 Tahun 2004 tentang Pemerintahan Daerah . ? Provinsi dibagi menjadi 403 kabupaten dan 98 kota atau 6698 daerah setingkat kecamatan atau 81308 daerah setingkat desa ."
1,Keberadaan orang Tionghoa yang banyak di kota Singkawang dan Pontianak dapat disamakan komunitas Cina Benteng yang bermukim di Kota Tangerang dekat Jakarta . ? Keberadaan orang Tionghoa yang banyak di kota Singkawang dapat disamakan komunitas Cina Benteng yang bermukim di Kota Tangerang dekat Jakarta .
1,Chairil Anwar adalah pujangga Indonesia yang mashyur . ? Chairil Anwar adalah pujangga Indonesia yang terkemuka .
0,"Matematika adalah studi pelajaran , bosan , ruang , guru , sejenis pelajaran yang membuat bosan , dan beraneka topik menarik , bentuk , dan entitas . ? Matematika adalah studi besaran , struktur , ruang , relasi , perubahan , dan beraneka topik pola , bentuk , dan entitas ."
1,"Kimia tradisional melibatkan interaksi antara zat kimia dalam reaksi kimia , yang mengubah satu atau lebih zat menjadi satu atau lebih zat lain . ? Kimia tradisional melibatkan interaksi antara zat dalam reaksi kimia , yang mengubah satu atau lebih zat menjadi satu atau lebih zat lain ."
1,Tetapi Bahasa Melayu Pasar sudah terlanjur diadopsi oleh banyak pedagang yang melewati Indonesia . ? Tetapi Bahasa Melayu Pasar sudah terlanjur diambil oleh banyak pedagang yang melewati Indonesia .
0,"Sitoplasma ini terdiri dari medium semicair yang disebut sitosol , yang di dalamnya terdapat organel-organel dengan bentuk dan fungsi terspesialisasi serta sebagian besar tidak dimiliki prokariota . ? Sel eukariota juga memiliki banyak membran internal ."
0,"Orang Eropa yang pertama kali menemukan Bali ialah Cornelis de Houtman dari Belanda pada 1597 , meskipun sebuah kapal Portugis sebelumnya pernah terdampar dekat tanjung Bukit , Jimbaran , pada 1585 . ? Orang Lombok yang pertama kali menemukan Bali ialah Udin bonyok dari Belanda pada 1597 , meskipun sebuah perahu Portugis sebelumnya pernah terdampar dekat tanjung Bukit , Jimbaran , pada 1585 ."
